Mult_Handles,Rank,First,MI,Nickname,Last,Suffix,Retired,Service,user_name,user_id,user_description,Professional.nonmil,Professional.mil,Ac_TT,Politician,Private,female,reservist,job,Notes,LI.Handle,Tw.in.LI,Linkedin,Accusation,Reference,
NA,MG,John,F.,,Wharton,,10/1/2016,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/john-f-wharton-103696?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BMEzEaOOyTB%2BJXkneTHZ7fw%3D%3D,,,
NA,MG,Robert,,,Williams,,8/1/2010,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/bob-williams-92289467?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B%2BVTFrgsHRKe4qcq843yAIQ%3D%3D,,,
NA,MG,Cedric,T.,,Wins,,1/1/2020,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/cedric-t-wins?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BwaY3e2GCRWq2G8XPNagiCw%3D%3D,,,
NA,MG,Brian,E.,,Winski,,7/1/2021,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/brian-winski-36b6a94a?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BmDLE%2B1h8S%2FWMB%2FqgHxXjEw%3D%3D,,,
NA,MG,Ming,T.,,Wong,,7/1/2014,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/dr-m-ted-wong-dds-mha-major-general-us-army-ret-0501876a?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BbhO%2F4K7ARy2wEhWe1nv1Ew%3D%3D,,,
NA,MG,"Daniel,",V.,,Wright,,3/1/2010,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Alfred,F.,,Abramson III,,8/1/2020,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/al-abramson?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BE5%2FOkMxVRyahpg14OR4kwg%3D%3D,,,
NA,BG,Timothy,K.,,Adams,,1/1/2012,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/timothy-k-adams-292a0728?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B1%2FmJ7OcuQVSPcN3dKS%2FXlg%3D%3D,,,
NA,BG,Robin,B.,,Akin,,9/1/2013,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/robin-akin-8843a35b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3ByQSKIZanSfCvokNyvY%2Felw%3D%3D,,,
NA,BG,Steven,,,Anderson,,3/1/2010,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/steven-m-anderson-3964942a?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BhTPgJ3dlT7%2BLjm%2BW1FuqFA%3D%3D,,,
NA,BG,Charles,R.,,Bailey,,8/1/2015,Army,RayBailey77,,,0,0,0,0,0,0,0,chaplain,https://docs.house.gov/meetings/AS/AS02/20140129/101681/HHRG-113-AS02-Bio-BaileyC-20140129.pdf,,,https://www.linkedin.com/in/charlesraybailey?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BH%2FVSCXV0Tgmy%2Bk87FjFCLw%3D%3D,,,
NA,BG,Ralph,O.,,Baker,,9/1/2013,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/rob-baker-87b27542?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3Bw4VNqweTQY%2BdRmYYvL7T7A%3D%3D,Demoted for sexual assault,https://www.washingtonpost.com/news/checkpoint/wp/2014/10/01/army-general-accused-of-sexual-assault-by-senior-adviser-retired-quietly-with-demotion/,
NA,BG,Joseph,L.,,Bass,,1/1/2014,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/joseph-bass-5b460660?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BZdHSom%2BTTKWEZnFhj0FBXw%3D%3D,,,
NA,BG,Peter,C.,,Bayer,Jr.,1/1/2014,Army,PeterBayer1,706892495,,0,NA,0,0,0,0,0,armor,"unlikely, https://www.blackhorse.org/leadership/#:~:text=Pete%20Bayer%20proudly%20served%20over,Operation%20Iraqi%20Freedom%20in%202005.",,,https://www.linkedin.com/in/peter-c-bayer-jr-8a640665?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BZEvKqiLPTYqWoO3kpqOaZw%3D%3D,,,
NA,BG,Mark,A.,,Bellini,,1/1/2011,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/mark-a-bellini-8009b519?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BDMvbDpxPQHGMYCZjy3XJDw%3D%3D,,,
NA,BG,Robert,W.,,Bennett,Jr.,10/1/2020,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,MG,Kevin,J.,,Bergner,,2/1/2010,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/kevin-b-425ba3b1?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BvpfkLLWlSjKXu91H7JAiQA%3D%3D,,,
NA,BG,Maria,A.,,Biank,,10/1/2021,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,James,P.,,Bienlien,,9/1/2021,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/bienlienjp?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BuMcLw6CVQlKjCdjh1uyxGA%3D%3D,,,
NA,BG,David,J.,,Bishop,,7/1/2014,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,James,R.,,Blackburn,Jr.,5/1/2017,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/jim-blackburn-5179307?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BIpPewuZuRxec9iXPakvMSQ%3D%3D,,,
1,BG,Donald,C.,,Bolduc,,10/1/2017,Army,DonaldCBolduc1,1.02E+18,,0,0,0,0,0,0,0,socom,https://donbolduc.com/about/,,,,,,
1,BG,Donald,C.,,Bolduc,,10/1/2017,Army,GenDonBolduc,,"(R) Candidate for the U.S. Senate || Retired U.S. Army Brigadier General. Special Ops Africa. Mental Health Advocate. Patriots Fan. IG: 
@gendonbolduc",1,0,0,1,0,0,0,socom,https://donbolduc.com/about/,,,,,,
NA,BG,Paul,,,Bontrager,,1/1/2019,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/paul-bontrager-40556526?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BpP8kjr5sQACkTDsepCWGrQ%3D%3D,,,
NA,BG,Lewis,,,Boone,,8/1/2013,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/lew-boone-a3a0548?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BQaCGULnKQTCR3NrI6C7OnQ%3D%3D,,,
NA,BG,Ronald,,,Bouchard,,1/1/2011,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/ron-bouchard-58330b38?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BhLGnaF9JSqi9bMhif%2Bv7pQ%3D%3D,,,
NA,BG,Matthew,L.,,Brand,,8/1/2015,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Scott,E.,,Brower,,9/1/2018,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/scott-e-brower?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BEFeUaMgIQwuRxQ572s3umA%3D%3D,,,
NA,BG,Jennifer,G.,,Buckner,,10/1/2019,Army,parafille,,"Soldier for Life, military progressive, technologist, bon vivant, pop culturist, loyal friend, sui generis",0,0,0,0,0,1,0,intel/comm,"https://www.nationalcybersummit.com/Jenn-Buckner-Bio-NCS-2019#:~:text=She%20served%20as%20the%20first,Multi%2DNational%20Corps%20%E2%80%93%20Iraq.",,,https://www.linkedin.com/in/jgrzbek?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B%2BhZ3UoAiRMSE42U5WUC%2BeQ%3D%3D,,,
NA,BG,Margaret,W.,,Burcham,,9/1/2016,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/margaretburcham?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BMYYeO80YTgGzz6rYf4liQQ%3D%3D,,,
NA,BG,James,B.,,Burton,,9/1/2015,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/jbburton?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3ByBan9%2F4ETZeabvSwNCVOHw%3D%3D,,,
NA,BG,Robert,A.,,Carr,,9/1/2011,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Welton,,,Chase,Jr.,12/1/2018,Army,wmchasejr,302537157,,0,0,0,0,1,0,0,comm,https://www.topionetworks.com/people/welton-chase-jr-5d4fa472105eb55eacc475fb,,,https://www.linkedin.com/in/welton-chase-jr-042ba21?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3Bv76FpzQzSsGADJrkJGXrAA%3D%3D,,,
NA,BG,John,,,Cho,,5/1/2017,Army,DrChoAMSUS,7.74E+17,"John M Cho, MD, BG (Ret.), USA, Executive Director/CEO of AMSUS, The Society of Federal Health Professionals. Perennial optimist & technology enthusiast.",0,0,0,0,0,0,0,medical,"https://www.amsus.org/about-amsus/staff/john-cho/#:~:text=Cho%2C%20MD%20is%20a%20retired,center%2C%20medical%20command%20and%20regional",,,https://www.linkedin.com/in/john-m-cho-md-376b56130?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BtEh0Lqm8QmCBehkW1RNUVA%3D%3D,Suspended for failure to treat subordinates with dignity and respect,https://www.armytimes.com/news/your-army/2015/03/12/army-suspended-general-will-not-return-to-western-regional-medical-command/,
NA,BG,Timothy,R.,,Coffin,,1/1/2017,Army,TimCoffin,,"Commander, White Sands Missile Range",0,0,0,0,0,0,0,space,https://www.einnews.com/pr_news/583269001/brigadier-general-usa-ret-timothy-coffin-is-newest-member-of-the-board-of-directors-for-the-space-force-association,,,https://www.linkedin.com/in/timcoffin?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BJQjJ2GAgSoawGK6oUIO%2F7Q%3D%3D,,,
NA,BG,William,E.,,Cole,,10/1/2018,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/william-cole-471204154?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BiJzf95C2SYqsL0Ne9T6TCQ%3D%3D,,,
NA,BG,Thomas,,,Cole,,1/1/2011,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/tom-cole-705b2a1ba?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BD8v88i2SQq66mAPeB2kuew%3D%3D,,,
NA,BG,Norvell,V.,,Coots,,8/1/2016,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/norvell-van-coots-499b196?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B04EZfwqdTaKEuzidBZ9cpg%3D%3D,,,
NA,BG,Rhonda,L.,,Cornum,,2/1/2012,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/rhonda-cornum-4a2b3a219?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BvHopx3keSy6%2FCqF29EjDKw%3D%3D,,,
NA,BG,Miguel,A.,,Correa,,10/1/2021,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Guy,T.,,Cosentino,,10/1/2015,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/brig-gen-tom-cosentino-11104433?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BBUufaWlCRFiYjQ44JNKdYQ%3D%3D,,,
NA,BG,Jesse,R.,,Cross,,12/1/2011,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/jesse-cross-64341238?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BAsT2rKMlTMuKntutP7bh7g%3D%3D,,,
NA,BG,Timothy,J.,,Daugherty,,12/1/2019,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/timothy-daugherty-727b2197?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BcCNp00KhTwGQ8PVrDo7Ciw%3D%3D,,,
NA,BG,Peter,A.,,DeLuca,,11/1/2014,Army,DukeDeLuca06,,,0,0,0,0,0,0,0,engineer,"https://rooseveltdc.com/team-member/deluca/#:~:text=He%20has%2032%20years'%20experience,Army%20Corps%20of%20Engineers%20Divisions.",,,https://www.linkedin.com/in/duke-deluca-42a9655?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BodfEW%2FVXTN6z2TT2AZxnsg%3D%3D,,,
NA,BG,Richard,B.,,Dix,,10/1/2017,Army,Richard80302231,1.05E+18,Riased by a Village of beautiful people! Served our Great Nation for 30 Years Still Paying it Forward! Hard but its Fair Failure's Not an Option! Rise Up! Hooah,0,0,0,0,0,0,0,armor/logistics,"https://www.dla.mil/About-DLA/News/News-Article-View/article/703351/dix-announced-as-next-commander-of-joint-munitions-and-lethality-life-cycle-man/#:~:text=A%20native%20of%20Atlanta%2C%20Ga,during%20Operation%20Desert%20Shield%2FStorm.",,,https://www.linkedin.com/in/rich-dix-5690a7137?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B5BPJ07zkRkqfkVaNlbuijQ%3D%3D,,,
NA,BG,Scott,F.,,Donahue,,10/1/2013,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/rock-donahue-p-e-33a25370?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B0cIsF28fRtCEiGLD8IR6Mg%3D%3D,Abusice command climate,https://apps.washingtonpost.com/g/page/world/report-on-the-conduct-of-brig-gen-scott-f-donahue/776/,
NA,BG,Brian,J.,,Donahue,,6/1/2012,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/brian-donahue-7b617a14b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BERgiHJGsSx29VC28ItGgRA%3D%3D,,,
NA,BG,Edward,P.,,Donnelly,Jr.,10/1/2013,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/edward-donnelly-5b07a26b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BzdNw5usGRfKM3kRqGmCO4w%3D%3D,,,
NA,BG,Dennis,D.,,Doyle,,11/1/2015,Army,doyledd,22255071,,0,0,0,0,0,0,0,medical,https://dustoff.org/dennis-doyle/,,,https://www.linkedin.com/in/dennis-doyle-b06b7334?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BLdF3kWlqRwSOPNWgIoaPrA%3D%3D,,,
NA,BG,Randal,A.,,Dragon,,8/1/2013,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/randal-dragon-27105069?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BdxmCsVhZTSGsMXX6HQI6sw%3D%3D,,,
NA,BG,Michael,R.,,Eastman,,10/1/2021,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/michael-r-eastman?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BgOYEDXQ%2FRIKxlPZ1zQf%2FpQ%3D%3D,,,
NA,BG,Timothy,J.,,Edens,,11/1/2014,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/tim-edens-2ab7ab11?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BohwU3muySL6PKW%2B4vebhYg%3D%3D,,,
NA,BG,Thomas,J.,,Edwards,Jr.,9/1/2021,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/t-j-edwards-jr?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BLyu%2BuOcDRHWuc8UWuiRJUA%3D%3D,,,
NA,BG,Susan,K.,,Escallier,,9/1/2021,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/susan-escallier-a772014a?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BNmDwc5wXQHW0VDC%2BssYDlA%3D%3D,,,
NA,BG,Jeffrey,A.,,Farnsworth,,9/1/2017,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Billy,D.,,Farris,,10/1/2013,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/billy-don-farris-70a4996b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BY2ZxOG53T%2FeXqC4N3jkh5w%3D%3D,,,
NA,BG,Kimberly,,,Field,,2/1/2015,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/kim-field-a9285631?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BBOt4g0OAQZim69K6MmCDuA%3D%3D,,,
NA,BG,Jeffrey,W.,,Foley,,10/1/2010,Army,GENJFoley,,"Author, Executive Coach, Leadership Consultant, Speaker, President of Loral Mountain Solutions,",0,0,0,0,0,0,0,comm,http://www.civilwarsignals.org/1st/myer/musterpage/foleybio.pdf,GENJFoley,y,https://www.linkedin.com/in/jwfoley?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BZTpB5i6KQkaJxLDRhd%2BR9A%3D%3D,,,
NA,BG,David,G.,,Fox,,10/1/2014,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Paul,H.,,Fredenburgh III,,10/1/2021,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/paulfredenburgh?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BQXC9zHafSFCACgFg0AXNtQ%3D%3D,,,
NA,BG,Kristin,K.,,French,,12/1/2015,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/kristin-french-8a8145105?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BysnAtF%2F1QXK1e9HU0VdCHw%3D%3D,,,
NA,BG,Patricia,A.,,Frost,,8/1/2018,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/patricia-frost-508068156?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BaM91NfXzQ8mUCKDfsshrTw%3D%3D,,,
NA,BG,Donald,G.,,Fryc,,10/1/2016,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,MG,Peter,N.,,Fuller,,6/1/2012,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/peter-n-fuller-0028a743?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BnRALtNciRHOGA1EuVax7hg%3D%3D,Fired from Afghan job for inappropriate comments about Afghan leadership,https://www.nytimes.com/2011/11/06/world/asia/us-general-fired-over-remarks-about-karzai.html,
1,BG,Jeffrey,A.,,Gabbert,,10/1/2017,Army,BGJeffGabbert,7.12E+17,"Commander, Mission and Installation Contracting Command",0,1,0,0,0,0,0,contracting,https://www.army.mil/article/62598/col_jeff_gabbert_new_acc_chief_of_staff_pulling_it_all_together,JGabbertPOL,y,https://www.linkedin.com/in/jeff-gabbert-dba-b3325831?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B%2BnfHttzdT02XBFaW6Y2WUA%3D%3D,,,
1,BG,Jeffrey,A.,,Gabbert,,10/1/2017,Army,JGabbertPOL,,,0,0,0,0,0,0,0,contracting,"Potentially deleted, https://www.army.mil/article/62598/col_jeff_gabbert_new_acc_chief_of_staff_pulling_it_all_together",,,,,,
NA,BG,Keith,W.,,Gallagher,,12/1/2012,Army,abn261xo,193205397,"Husband, proud Father of 3, Paratrooper & Jumpmaster, VP, Government & Public Sector, Syneos Health",0,0,0,0,0,0,0,medical,http://www.cybermarine-lite.net/b87gall.htm,abn261xo,y,https://www.linkedin.com/in/keithwgallagher?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BsNJKfu74QxK8oOB0CvFejg%3D%3D,,,
NA,BG,William,B.,,Gamble,,5/1/2013,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Omuso,D.,,George,,11/1/2021,Army,omusogeorge,258116070,,0,0,0,0,1,0,0,ADA/finance,https://www.domore2gether.org/notablealumni,omusogeorge,y,https://www.linkedin.com/in/omuso-george?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BNdIgfdmFSr%2BC2JznwkZ8Yw%3D%3D,,,
NA,BG,Ricky,D.,,Gibbs,,10/1/2013,Army,RickyGibbs2,469988569,"Brigadier General, USA, Retired",0,0,0,0,0,0,0,infantry,"https://cadetcorps.org/Gibbs-Ricky-D#:~:text=Gibbs%20is%20a%20native%20of,a%202nd%20Lieutenant%20in%20Infantry.",,,https://www.linkedin.com/in/rick-gibbs-7837794b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3Bthu8%2FLFoSjaosi329P2ShQ%3D%3D,,,
NA,BG,Arnold,N.,,Gordon-Bray,,1/1/2013,Army,arnold_bray,1135119007,"owner ANGB LLC, Private Consulting...former Soldier.",0,0,0,0,0,0,0,infantry,"https://www.milvets.nc.gov/nc-mac/commission-members/arnold-gordon-bray#:~:text=Brigadier%20General%20Arnold%20Gordon%2DBray,of%20Defense%20and%20National%20Interests.",,,https://www.linkedin.com/in/arnold-gordon-bray-a86a554?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3Br5Wofnw%2BRPydNkoUTBSugQ%3D%3D,,,
NA,BG,Thomas,C.,,Graves,,10/1/2017,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/gravest?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3Be1v7qzEXRdarGYftSGjx8Q%3D%3D,,,
NA,BG,Wayne,W.,,Grigsby,Jr.,8/1/2017,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/wayne-w-grigsby-jr-677b4113b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BbeVzoQJpRKaVG4UwMbS2Aw%3D%3D,Demoted after inappropriate relationship with junior officer,https://www.washingtonpost.com/investigations/army-busts-another-general-for-improper-relationship-with-woman/2017/06/22/3cbccf42-5755-11e7-ba90-f5875b7d1876_story.html,
NA,BG,Richard,C.,,Gross,,1/1/2016,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/richgross?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BZ7JdIS9eRWGVSRkouYr1Rg%3D%3D,,,
NA,BG,John,F.,,Haley,,10/1/2017,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/jack-haley-107b1785?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BYJ65Pvn8QdyuAxAkJVapXw%3D%3D,,,
NA,BG,Joseph,P.,,Harrington,,5/1/2018,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/joseph-p-harrington?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BfwDOvvUyRMWQgnv86ec3NA%3D%3D,Demoted for inappropriate communication with married woman,https://www.usatoday.com/story/news/politics/2018/02/16/army-strips-star-general-over-flirty-texts-wife-enlisted-soldier/343190002/,
NA,BG,"Thomas,",A.,,Harvey,,9/1/2012,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Darien,P.,,Helmlinger,,11/1/2021,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Frederick,A.,,Henry,,11/1/2014,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/frederick-henry-4a5bb784?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BXuxTprNsT46uR%2BTLywsnUg%3D%3D,,,
NA,BG,Jeffrey,C.,,Horne,,9/1/2010,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/jeff-horne-40075a51?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3Bvjst8OeKTnGAcHqI6xfSoQ%3D%3D,,,
NA,BG,John,H.,,Hort,,8/1/2016,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/john-hort-73773b11a?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BMDdyLQLgS46HkChxLaVvAg%3D%3D,,,
NA,BG,Michael,D.,,Hoskin,,9/1/2019,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/michael-hoskin?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BIzp0NK0xQ7W9go10C44oNw%3D%3D,,,
NA,BG,Kenneth,D.,,Hubbard,,12/1/2018,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/kenneth-hubbard-780653169?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BEWU%2FGuicQnuRxtjjjcCtag%3D%3D,,,
NA,BG,Henry,L.,,Huntley,,9/1/2014,Army,,,,0,0,0,0,0,,,,,,,,,,
NA,BG,Paul,C.,,Hurley,Jr.,1/1/2019,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/paul-hurley-07bb4916a?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3Bd6DXhQmnSH6osJstilVVcw%3D%3D,Fired for loss of confidence. Demoted??,https://www.armytimes.com/news/your-army/2018/08/22/two-star-army-general-relieved-amid-investigation/,
NA,BG,Robert,P.,,Huston,,9/1/2021,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/r-patrick-huston?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BZpr8iK1iR%2FeoYfnto6BtCA%3D%3D,,,
NA,BG,James,T.,,Iacocca,,1/1/2018,Army,,,,0,0,0,0,0,,,,,,,https://www.linkedin.com/in/jimiacocca?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BWgrT4ovmTO61U0Gy59cyfQ%3D%3D,,,
NA,BG,Ferdinand,,,Irizarry II,,9/1/2015,Army,Ferd_bgret,,,0,0,0,0,0,0,1,infantry/civil affairs,https://www.usar.army.mil/Leadership/Article-View/Article/580322/brigadier-general-ferdinand-irizarry-ii/,,,https://www.linkedin.com/in/ferdirizarry?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BXajeYKN9R0mRiF6RZ6fmYw%3D%3D,,,
